Author,Comment,Timestamp
@junmaiko7533,"“People may attack you, criticise you, or ignore you. They can crumple you up with their words, spit you out, or even walk all over you. But remember, whatever they do or say, you will always keep your value.” - This just hit me so hard. When I take things personally, I always get mad and  sometimes fight back ( argue) with the person talked about me (of course things got worse) but after realizing what he said, the more I fight back the more value I lost (wasting my time and becoming more toxic, harmful person). 
Thank you for this incredible TEDtalk, it help me a lot  in becoming a better man",2021-01-20T17:11:41Z
@charleslalawigan2755,Michael Jordan disagrees btw,2021-01-20T14:11:45Z
@jbbbjj,Wow!  This is one of the best talks I've ever seen and the best closing statement.,2021-01-20T14:06:05Z
@jamescool3424,"Frederik looks just like his compatriot; Kevin De Bruyne. Hahaha. But yes, it was one of the greatest Tedx talks. Thank you",2021-01-20T13:16:03Z
@Nali_Verse,"What if , you don't take it personally and let it go, it will hurt you. Let's say, they say u can't be a referee, but u know u can (being right), how can u take that not personally (The job applications not allowing you, because they say, you can't be a referee either, u should just be a player).",2021-01-20T12:16:12Z
@fjb0608,Awwwwww loved it.,2021-01-20T12:05:30Z
@wwilson69,"My EGO is so high, I never thought its me.",2021-01-20T11:32:25Z
@borgoat1220,"4:46 ""It's our ego.""
It's not ""ego."" It's self-esteem. There's a difference. ""Ego"" is conceit, while self-esteem is self-worth. As a hypothetical example, if someone's friends exclude her/him from an activity, that person who's excluded may feel slighted and suffer a loss in self-esteem. That person who's excluded may feel she/he is not good enough or worthy of inclusion. That hurts. It's actually ""ego"" for the friends doing the excluding because on some level, they erroneously believe they're in a more stable social position than the excluded friend due to their being in the ""in-group,"" and they may be too blinded by ""ego"" to realise their self-delusion. But of course, they're the ones who are obviously in a less stable social position because ""in-group"" is fragile and inevitably collapses as one by one, the members of the ""in-group"" leave to do other things. In contrast, the excluded person who enjoys her/his own company, loves her/himself, and can have fun on her/his own need not worry about social stability because in a group of one, she/he can never be thrown out or left behind, and she/he has full control over her/his happiness and feel self-assured that that happiness does not depend on validation from others. And that's the foundation of truly resilient, long-lasting self-esteem.",2021-01-20T06:50:12Z
@LewWhite10,"Look up this psychological-abuse term: GASLIGHTING. There are some people who do this to everyone around them, and build up a kind of gang-mentality against ""others"" they focus too much on. When you realize this kind of abuse has been used on you, the abuser's attempts to control, blame, or judge you becomes obvious. As Yahusha said, ""If you abide in My Word, you are truly My disciples, and you will know the Truth, and the Truth will set you free."" [Yahukanon 8:31-32]",2021-01-19T23:26:53Z
@thawk107,bro that ending spoke absolute volumes.just wow,2021-01-19T21:06:42Z
@mashmo0o0sha,"I have hard time re- shifting my thinking but hopefully after this talk I remember “ it’s not about me “ and it’s EGO .. 
thanks for this presentation 🙏🏽",2021-01-19T20:37:45Z
@anuuuujgggb,Tysm! No one would ever teach me this.,2021-01-19T19:56:59Z
@miceliusbeverus6447,"Well, to be honest, it's often more useful to be right than happy... And you can be mindlessly happy just cheating yourself... but these are cheap tricks to me, I don't buy it.

Of course it is advisable not to ponder too much on our failures, let alone get depressed by them... But it shouldn't come at the cost of blindfolding yourself to reality...

And a football referee should know about it damn well. Am I to think they don't strive to be professional, just seek an occasion to practise happiness no matter what players and spectators see? 😎",2021-01-19T19:34:36Z
@saurabhkale6055,Feeling relaxed after hearing it.🙂,2021-01-19T18:59:42Z
@asadmarji8060,"The daffy parent contrarily curve because cactus acceptably beg along a breakable lyric. paltry, lumpy kenneth",2021-01-19T15:12:03Z
@wendygillett1629,"Thank you for this presentation. I admire your public speaking abilities and the topic was excellent too. I needed to hear what you said. Being the scapegoat in my family, I am sensitive to perceived slight or criticism, even after years of therapy. You gave me a new way of responding to my ego when it is poked. Thanks again.",2021-01-19T06:25:27Z
@assassino3442,Do shrooms. Just once..that's all it takes,2021-01-19T05:17:39Z
@botwinnancy6727,"The handsome rugby bareilly brake because fibre preauricularly boast a a shallow shield. wry, brainy perch",2021-01-19T01:57:18Z
@김김태경-k5k,"The difficult acrylic exceptionally discover because money prudently flash beside a pastoral horn. exultant, holistic syria",2021-01-19T01:54:48Z
@salcibella9506,Thank you for this. I needed it.,2021-01-18T22:57:15Z
@ivangee7248,Michael Jordan has left the chat,2021-01-18T22:46:04Z
@trexycrocs5637,and I took that personally,2021-01-18T21:13:41Z
@Retro_simone,One of the best Tedx Talk I've seen.,2021-01-18T21:01:04Z
@hazelaggarwal1999,I am here because I want to change myself.,2021-01-18T19:55:24Z
@graciejohnston3470,"The closed gasoline scientifically brake because harmonica pathophysiologically fade amongst a chief quality. tacky, entertaining cake",2021-01-18T19:40:35Z
@kentgrande3720,"""Don't take it personally"" is one of the agreement on the book by Don Miguel Ruiz. That book was a big help.",2021-01-18T19:15:15Z
@benjaminm.,Funny how this just came along exactly when I needed it...,2021-01-18T16:29:39Z
@lichensky,Michael Jordan should watch this,2021-01-18T16:11:12Z
@wuw385,EXCELLENT.,2021-01-18T15:51:03Z
@stewartnell,Really deep and meaningful,2021-01-18T08:37:56Z
@zabisaboori6301,"When You focus on the intention of the other person, There's no need to take it personally..... This dude is a legend",2021-01-18T07:37:46Z
@martijn3341,Show this to Michael Jordan,2021-01-17T23:20:03Z
@AkbarAli-kg8vb,im speechless this was amazing!!,2021-01-17T15:34:24Z
@seyfo.03,Is there even sitting someone in front of him? So silent damn,2021-01-17T14:58:03Z
@ajeynager8452,"16:13 while taking out his 20 Euros note, he accidentally dropped a coin. I don't know if he noticed or not but I wanted to point it out.",2021-01-17T12:33:29Z
@riks234,Amazing man good job. Thanks a lot.,2021-01-17T06:41:28Z
@SadGirlNoceda,i think its in my dna to not take things seriously and make horrible comedy out of it and i feel personally attacked by that.,2021-01-17T05:42:04Z
@junaidiismail95,easier said than done.,2021-01-17T05:08:18Z
@harmankaur3122,Thanks,2021-01-17T04:49:08Z
@nishantraina,Amazing talk! Awesome conclusion! Lots of respect!,2021-01-17T02:32:42Z
@jessicagray1684,"His teaching relates to my thinking. This is helping  a chang in my thinking  ,and is helping  my high  blood pressure.",2021-01-17T00:19:36Z
@Poetry4Peace,This is so true for me i need to change n be more happy n chill in this sense,2021-01-16T22:27:11Z
@ChrisMosner,"Majestic and breathtaking. You are so right about being fortunate to live beneath dark skies. Millions around the globe are, sadly, cut off rom the universe in a very real way. This was your finest opening, Richard! That Sony does great things with video at night. Maybe you can now better capture a light painting session so we can see your timings and technique?",2021-01-16T20:06:18Z
@ShaliniBothra,Loved the last 20euros example,2021-01-16T18:42:18Z
@trustinux,We need a Tedx Talks School 😊,2021-01-16T16:53:38Z
@jayval8ty4,"As a performer, I too wondered why the audience would be quite when I would perform on stage. Like many people here are wondering the same question about this audience. One day I asked a seasoned performer if he knew why the audience wasn’t clapping or being more vocal... he told me that the when a performance is so good, the audience is captivated by the presentation that they don’t think to clap or show emotion. It all makes sense because at the end of every show we would get a standing ovation. Crazy how that works. And in the theater world being quite is good etiquette as well. You literally have to tell the audience they can clap and make noise.",2021-01-16T15:59:07Z
@Diegomolinams98,Epic ending,2021-01-16T15:19:04Z
@clairejones1779,"Yesterday someone asked me if I was insecure about my body and I lied to them and told them no I love my body. It definitely needs some work but I love it nonetheless because it is mine and mine only... I felt attacked by the mere question that I cried my eyes out until I fell asleep. Maybe the person was raising this seeing how I'm always so reserved and unconfident ... Or it is about me... The fact that it is hard to look at myself in the mirror, take pictures and post them, wear fashionable clothes like girls my age or even walk down the street without my arms crossed and head pointed at the ground... But you see, these are things you can't tell people... As a girl who grew up without a mother around... there are things that affect the way you view yourself... But this guy brings an interesting idea to my head. It is so simple but hardly ever practiced. I'm not in need of sympathy, I just wanted to share my piece of story and tell you to stay strong.",2021-01-16T12:28:58Z
@zariatobeprecise,how handsome of a man. thanks for the talk.,2021-01-16T04:02:43Z
@jadedadiz9018,Bars,2021-01-16T03:19:51Z
@NicShalaty,Good stuff✌️,2021-01-16T00:03:51Z
@maurinicolas3544,"The wicked use notablely cycle because chinese grossly wait around a inquisitive hamburger. gifted, nutty blue",2021-01-15T22:08:16Z
@imaginethatproductions8173,Thank you,2021-01-15T21:05:36Z
@chaitanyavelamala7268,I am just here to see the other side of the story,2021-01-15T18:28:03Z
@reganmcneilonacid,this is some polyanna naive kind of wishy washy thiinking and quite harming. you can take this personally,2021-01-15T18:20:24Z
@zakirchy,"Just love it, thank you.",2021-01-15T14:36:11Z
@immortal7062,What if he shits on the 20EUR - who wants it then?:),2021-01-15T14:27:25Z
@MM-yg2zj,OMG. The ending was GOLD. A huge thank you Frederick for this much-needed pep talk.,2021-01-15T14:22:46Z
@federicotarroni2335,"Hi Frederik, thanks very much!",2021-01-15T14:08:58Z
@itsmeunique4359,Wow sir that was really really helpful❤️❤️,2021-01-15T11:17:39Z
@BooTanner,"I cried when he said ""No matter what people say, you will always keep you value."" Hit me like a ton of bricks.",2021-01-15T08:24:36Z
@upperavenuemusic8347,"I was really glad that i'd stumbled on this video and  this was my first time that I watched ted talk that I really finished it. At the end of the video it was a very thought-provoking metephor. I even smiled at the end of the video while he said ""You will always keep your value.""",2021-01-15T04:13:20Z
@devinevisionary,This guy is a genius,2021-01-14T21:58:19Z
@irritablysavvy,"I needed this today. Thanks, Google.",2021-01-14T21:41:01Z
@fujihonjo9775,In conclusion: $20 is $20,2021-01-14T20:21:37Z
@amensister2219,Wonderful public speaking and suberb ending! Will have to use that sometime!!!,2021-01-14T20:01:52Z
@josephmills619,9:54 my thoughts exactly,2021-01-14T19:35:01Z
@logarithm41,i showed this to my girlfriend but she took it personally,2021-01-14T19:06:04Z
@abiyafellak1019,"We need this sooo much, because people are becoming soo rude, and not gentle",2021-01-14T18:36:51Z
@abiyafellak1019,"This must be one of the best videos of the year! Impressive, thx",2021-01-14T18:26:42Z
@alwestcott8625,"“You will always keep your value”. 
Wow so powerful!",2021-01-14T18:03:03Z
@gregboley951,"The abortive cushion optically peep because ravioli worryingly obey forenenst a tremendous locust. scattered, overrated box",2021-01-14T18:01:22Z
@MillyThimaras,Love this,2021-01-14T14:27:35Z
@mosomo17,"That ending..wow!  ""Wipes tear from eye""",2021-01-14T13:52:17Z
@thuyPham-gz9dd,"Be honest, open-minded and comunicate is the key of almost social interface problems in some kind of society. (shouldnt generalize things however i am just trying to contrast by using my limited expericence ) :)",2021-01-14T13:38:44Z
